population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower,cause_group
1,All Population,1,Deaths,20,Vietnam,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,1999,537.6427422103723,559.2690537727186,514.3206928620727,NCD
1,All Population,1,Deaths,13,Malaysia,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,1993,677.7682180580767,710.1015107784307,639.3570046697399,NCD
1,All Population,1,Deaths,20,Vietnam,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2008,526.9595717510144,552.447836324312,502.0122457052961,NCD
1,All Population,1,Deaths,11,Indonesia,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2010,618.4636621252956,657.332816030853,583.8388744973103,NCD
1,All Population,1,Deaths,13,Malaysia,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2009,555.4209086670521,583.6141963715507,530.175247208911,NCD
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2011,478.5280762320506,489.9342161045013,466.392408853842,NCD
1,All Population,1,Deaths,15,Myanmar,3,Both,27,Age-standardized,687,Injuries,3,Rate,1991,97.02394523028428,116.01794704747428,77.74241171675482,Injuries
1,All Population,1,Deaths,69,Singapore,3,Both,27,Age-standardized,294,All causes,3,Rate,2010,384.3949472425562,391.0020541264699,378.79227599205547,All
1,All Population,1,Deaths,69,Singapore,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2010,61.84567692771489,66.81550053339016,54.64617574205441,CMNN
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2011,550.679686301581,594.2482895140631,502.4086151145541,NCD
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2010,558.9779147859331,603.3849173206085,511.4705535450121,NCD
1,All Population,1,Deaths,15,Myanmar,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,1990,1103.7406118436645,1215.1637784300588,992.4298817499688,NCD
1,All Population,1,Deaths,11,Indonesia,3,Both,27,Age-standardized,687,Injuries,3,Rate,1991,41.88912218148561,50.99909242350406,34.46505785124413,Injuries
1,All Population,1,Deaths,11,Indonesia,3,Both,27,Age-standardized,687,Injuries,3,Rate,2005,41.80220062334647,48.257351720321694,35.10627115445464,Injuries
1,All Population,1,Deaths,13,Malaysia,3,Both,27,Age-standardized,294,All causes,3,Rate,1992,909.1563825154692,934.2942634324002,884.5940369613842,All
1,All Population,1,Deaths,13,Malaysia,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1992,169.02435887225928,202.1965654845584,139.51379713778616,CMNN
1,All Population,1,Deaths,12,Lao PDR,3,Both,27,Age-standardized,687,Injuries,3,Rate,2001,75.88737573652026,98.4464843203419,58.19092549363592,Injuries
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,27,Age-standardized,687,Injuries,3,Rate,2003,41.15020700034303,44.71208148169363,37.14547015421246,Injuries
1,All Population,1,Deaths,69,Singapore,3,Both,27,Age-standardized,294,All causes,3,Rate,2011,373.1830189110042,379.3649801677185,366.8144515049048,All
1,All Population,1,Deaths,69,Singapore,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2011,61.05814637204563,65.99756840726793,53.7221425364008,CMNN
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,294,All causes,3,Rate,2003,917.4673565476726,927.5419888046508,908.005513807493,All
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2003,193.9802972984858,213.614896487444,178.2276118585581,CMNN
1,All Population,1,Deaths,15,Myanmar,3,Both,27,Age-standardized,687,Injuries,3,Rate,2008,403.9699114304396,441.9008564009092,373.57815176582005,Injuries
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,687,Injuries,3,Rate,2000,56.12978006347985,61.38947518999167,51.2296088603117,Injuries
1,All Population,1,Deaths,13,Malaysia,3,Both,27,Age-standardized,294,All causes,3,Rate,2004,820.2528322883539,838.6061322546667,800.4399446173054,All
1,All Population,1,Deaths,13,Malaysia,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2004,126.23727926358686,145.8292873637679,111.39846921367224,CMNN
1,All Population,1,Deaths,69,Singapore,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,1996,500.0710351377457,510.75124494494895,489.5192568398995,NCD
1,All Population,1,Deaths,69,Singapore,3,Both,27,Age-standardized,294,All causes,3,Rate,2009,398.4195033619145,405.65559946670527,392.3987116163751,All
1,All Population,1,Deaths,69,Singapore,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2009,62.29169540514839,67.41611151017923,54.98016553909532,CMNN
1,All Population,1,Deaths,20,Vietnam,3,Both,27,Age-standardized,294,All causes,3,Rate,2010,708.2086551597647,739.2772974589572,683.378188390965,All
1,All Population,1,Deaths,20,Vietnam,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2010,99.10384130320335,112.41997923581428,88.56459791265985,CMNN
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,1995,679.4251621574659,699.8843092136464,648.8306107428137,NCD
1,All Population,1,Deaths,15,Myanmar,3,Both,27,Age-standardized,687,Injuries,3,Rate,2004,81.45110785515287,95.16562586106562,68.19470388983576,Injuries
1,All Population,1,Deaths,15,Myanmar,3,Both,27,Age-standardized,687,Injuries,3,Rate,2006,77.46972511773431,90.10020561756528,64.77179438009826,Injuries
1,All Population,1,Deaths,15,Myanmar,3,Both,27,Age-standardized,687,Injuries,3,Rate,2007,75.45553971031079,87.99257531063401,63.68596047209913,Injuries
1,All Population,1,Deaths,20,Vietnam,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2009,526.8003227630385,553.2210801585567,498.67961982041777,NCD
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2012,552.1004075348123,592.1490720204866,510.1012792423961,NCD
1,All Population,1,Deaths,15,Myanmar,3,Both,27,Age-standardized,687,Injuries,3,Rate,2009,71.64311729486188,83.77081812233841,60.09574371801684,Injuries
1,All Population,1,Deaths,15,Myanmar,3,Both,27,Age-standardized,294,All causes,3,Rate,2005,1473.554280562881,1532.7215770131315,1422.514156106878,All
1,All Population,1,Deaths,15,Myanmar,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2005,366.9036316550563,421.048203867595,315.21104766590986,CMNN
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2012,544.7590025997025,561.7724460465815,528.15749155781,NCD
1,All Population,1,Deaths,13,Malaysia,3,Both,27,Age-standardized,294,All causes,3,Rate,2005,793.988098288809,811.0553266972149,774.3232706077802,All
1,All Population,1,Deaths,13,Malaysia,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2005,125.02237665334296,143.35676580389023,111.0276405917154,CMNN
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2013,539.1132502702997,556.5318599493305,522.670953074195,NCD
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,27,Age-standardized,294,All causes,3,Rate,2007,691.4682497534035,709.3669546202267,676.4362996953216,All
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2007,57.272416397262674,67.76780245670727,48.81104918902904,CMNN
1,All Population,1,Deaths,13,Malaysia,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,1992,681.0176037978596,718.3723493247879,645.5648526257062,NCD
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,687,Injuries,3,Rate,2013,64.42089824252339,76.18436348117456,52.649842206225856,Injuries
1,All Population,1,Deaths,12,Lao PDR,3,Both,27,Age-standardized,294,All causes,3,Rate,2009,1317.9587828113408,1365.5538128713813,1262.958189684649,All
1,All Population,1,Deaths,12,Lao PDR,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2009,496.5847398081213,560.6614395910641,431.4025657252388,CMNN
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2009,656.2355133997756,676.6199864297462,637.934747979771,NCD
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2014,531.503722150856,547.9133578740311,515.7602819578425,NCD
1,All Population,1,Deaths,69,Singapore,3,Both,27,Age-standardized,687,Injuries,3,Rate,2008,21.31542237900745,22.29140316633962,20.360084615774408,Injuries
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,687,Injuries,3,Rate,2001,55.33311609983993,60.35804728969797,50.78519088871691,Injuries
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,294,All causes,3,Rate,2011,858.6675928402165,889.5255603181603,827.4854065150853,All
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2011,241.88755499139552,283.28346686006404,207.8186876714471,CMNN
1,All Population,1,Deaths,11,Indonesia,3,Both,27,Age-standardized,294,All causes,3,Rate,2006,884.7708013089139,915.6715523675508,851.5154544029676,All
1,All Population,1,Deaths,11,Indonesia,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2006,234.956213947384,261.12404971406835,207.24275341053124,CMNN
1,All Population,1,Deaths,12,Lao PDR,3,Both,27,Age-standardized,687,Injuries,3,Rate,2002,74.16500171836609,96.0121749303092,57.0281924203372,Injuries
1,All Population,1,Deaths,15,Myanmar,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2000,1059.377560798349,1146.6669536303611,984.5730142563992,NCD
1,All Population,1,Deaths,20,Vietnam,3,Both,27,Age-standardized,294,All causes,3,Rate,2011,698.3316043750247,728.2279646533856,670.4651031652683,All
1,All Population,1,Deaths,20,Vietnam,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2011,94.88346645533088,107.36578845674563,84.41422728315254,CMNN
1,All Population,1,Deaths,12,Lao PDR,3,Both,27,Age-standardized,687,Injuries,3,Rate,2003,72.07821017996022,92.06038205479489,55.0885667279092,Injuries
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,687,Injuries,3,Rate,2014,61.89510779605261,72.84070785486892,49.93607171352557,Injuries
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,294,All causes,3,Rate,2002,936.705186309651,947.1821531571336,926.9096787266438,All
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2002,195.2788881482269,216.45423019357065,179.63998360670385,CMNN
1,All Population,1,Deaths,13,Malaysia,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,1991,688.272906422083,725.0251054433645,645.9994397366723,NCD
1,All Population,1,Deaths,13,Malaysia,3,Both,27,Age-standardized,687,Injuries,3,Rate,2008,48.35235224528008,52.5381794362256,42.0987581112891,Injuries
1,All Population,1,Deaths,13,Malaysia,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2008,565.8360764458579,586.5526075703111,546.5457676343002,NCD
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,27,Age-standardized,687,Injuries,3,Rate,2005,39.188331630307104,42.90991480611397,35.812606428418746,Injuries
1,All Population,1,Deaths,69,Singapore,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2001,421.19852253534674,430.2332466194574,413.4068827998648,NCD
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,687,Injuries,3,Rate,2002,99.87877963600047,110.13983057244565,89.54546934640635,Injuries
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,294,All causes,3,Rate,2006,759.6216402855699,765.4570234081893,753.243090681725,All
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2006,108.30662762966654,118.9641869214849,97.30604995323304,CMNN
1,All Population,1,Deaths,12,Lao PDR,3,Both,27,Age-standardized,687,Injuries,3,Rate,1992,83.1460693987706,110.51134849773264,60.52571397547389,Injuries
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,294,All causes,3,Rate,2010,883.2030564874641,921.0954259375924,852.6247490352408,All
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2010,256.39022367506004,296.5928671996109,222.80469885820415,CMNN
1,All Population,1,Deaths,20,Vietnam,3,Both,27,Age-standardized,687,Injuries,3,Rate,2007,86.23566525459576,95.71194596030276,74.83696085208774,Injuries
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,687,Injuries,3,Rate,2015,60.82296699070736,71.87787402946155,48.851549548499726,Injuries
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,294,All causes,3,Rate,2005,793.4537112849324,799.9211637054756,786.5858756122791,All
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2005,112.57075927422449,123.02419384327986,101.68231108512656,CMNN
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,687,Injuries,3,Rate,2011,72.337850507879,77.48828766414749,65.86079856252805,Injuries
1,All Population,1,Deaths,69,Singapore,3,Both,27,Age-standardized,687,Injuries,3,Rate,2010,19.395388197233604,20.32401396611421,18.427871629113028,Injuries
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,294,All causes,3,Rate,1991,956.9789076359092,974.6463251157862,941.7222458477868,All
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1991,237.03504875428584,272.8435690839253,210.54945102230016,CMNN
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2010,498.50092886215714,509.9939383148077,485.6933253419834,NCD
1,All Population,1,Deaths,13,Malaysia,3,Both,27,Age-standardized,687,Injuries,3,Rate,1990,60.40575882063446,71.51391270606813,50.009731868067554,Injuries
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,27,Age-standardized,294,All causes,3,Rate,2008,676.16355966307,693.3194680883441,660.9570168109207,All
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2008,56.63198664536083,65.35015373307824,48.04426498786292,CMNN
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,687,Injuries,3,Rate,2003,53.5212382317272,58.2635877648362,49.10554118059249,Injuries
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,687,Injuries,3,Rate,2010,73.77628497077124,79.6704445560895,67.32039754219693,Injuries
1,All Population,1,Deaths,12,Lao PDR,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2011,749.3517441420652,823.0581830222652,677.9041741199026,NCD
1,All Population,1,Deaths,11,Indonesia,3,Both,27,Age-standardized,687,Injuries,3,Rate,2007,42.461556027694144,48.44388067829436,35.48393458359198,Injuries
1,All Population,1,Deaths,20,Vietnam,3,Both,27,Age-standardized,294,All causes,3,Rate,2009,713.3835322206647,742.583471691431,684.2718465526592,All
1,All Population,1,Deaths,20,Vietnam,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2009,102.7782018064024,114.0303868986116,92.70462143239595,CMNN
1,All Population,1,Deaths,20,Vietnam,3,Both,27,Age-standardized,294,All causes,3,Rate,2012,691.5117164469007,717.8983188851442,662.860625287853,All
1,All Population,1,Deaths,20,Vietnam,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2012,90.94186651667476,103.27131753224796,80.7005291188035,CMNN
1,All Population,1,Deaths,11,Indonesia,3,Both,27,Age-standardized,687,Injuries,3,Rate,2008,41.99930437266428,47.44111661034609,35.26757096222516,Injuries
1,All Population,1,Deaths,20,Vietnam,3,Both,27,Age-standardized,687,Injuries,3,Rate,2008,84.51335419432111,95.9622598783884,72.75515365954028,Injuries
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2013,552.6319995018056,592.9355919572649,511.20742100801687,NCD
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,294,All causes,3,Rate,2012,843.9031397466118,877.7966125331354,812.5522338926085,All
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2012,227.7920671739056,271.62078809410224,195.15981648376115,CMNN
1,All Population,1,Deaths,69,Singapore,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2004,378.11022717931104,387.7863276528888,369.84684385558506,NCD
1,All Population,1,Deaths,20,Vietnam,3,Both,27,Age-standardized,687,Injuries,3,Rate,1993,101.68400080368276,121.63369485440178,86.9209502096043,Injuries
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,687,Injuries,3,Rate,2001,101.09351560974484,112.12006538514464,88.6662774313461,Injuries
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,687,Injuries,3,Rate,2007,82.20239904699686,88.47907238849578,75.3156618218011,Injuries
1,All Population,1,Deaths,12,Lao PDR,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2012,745.7019825982483,816.5536371488453,673.4153044301535,NCD
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,294,All causes,3,Rate,1993,854.2892647453162,861.4574027858495,844.197206592347,All
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1993,141.8369296605673,187.0627856983725,119.00419720532932,CMNN
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,294,All causes,3,Rate,1997,771.1960704006784,778.5511562132286,763.2810182655182,All
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1997,141.04426003127242,164.2276085120051,127.5762882921684,CMNN
1,All Population,1,Deaths,12,Lao PDR,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2010,751.9851860593913,833.541309882525,679.2465028715304,NCD
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2014,545.7611379744274,584.4660582353314,502.8232423521107,NCD
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,294,All causes,3,Rate,2008,911.16137986027,920.5659499744382,900.3575181942482,All
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2008,206.6877994308928,222.62132077071968,190.35505387345376,CMNN
1,All Population,1,Deaths,69,Singapore,3,Both,27,Age-standardized,687,Injuries,3,Rate,2011,18.60939284172034,19.47170500796154,17.6242841258914,Injuries
1,All Population,1,Deaths,12,Lao PDR,3,Both,27,Age-standardized,687,Injuries,3,Rate,2005,68.30381005529608,88.19227473152094,52.39379144717938,Injuries
1,All Population,1,Deaths,20,Vietnam,3,Both,27,Age-standardized,687,Injuries,3,Rate,2010,83.816610429634,94.23499953944068,72.82324621738177,Injuries
1,All Population,1,Deaths,15,Myanmar,3,Both,27,Age-standardized,687,Injuries,3,Rate,2005,79.95272058639682,92.77553545015796,66.71004545484861,Injuries
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,294,All causes,3,Rate,2007,904.6764765233406,913.4406118327204,895.0682501978699,All
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2007,204.06409821915196,220.5283022125408,187.95769701186543,CMNN
1,All Population,1,Deaths,69,Singapore,3,Both,27,Age-standardized,294,All causes,3,Rate,2014,345.3292129149803,349.9766632758573,340.5823607115287,All
1,All Population,1,Deaths,69,Singapore,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2014,59.90869766478539,64.10518373821353,52.822204253366806,CMNN
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,294,All causes,3,Rate,2004,910.5290888660992,919.4788260963048,901.3455326592596,All
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2004,195.4609542658468,213.05738673877863,179.68265951922265,CMNN
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,294,All causes,3,Rate,2006,922.6645841460418,932.80945017562,913.155969853614,All
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2006,204.39425323117524,219.2018987486558,188.02188840217,CMNN
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2015,544.6628723759178,583.7016006188252,503.4706292886767,NCD
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,687,Injuries,3,Rate,2004,110.52044754026797,118.74155947157976,101.52099136833372,Injuries
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,687,Injuries,3,Rate,2003,97.55417625576877,107.06176292667584,86.15934016089399,Injuries
1,All Population,1,Deaths,11,Indonesia,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2013,610.2908556464472,648.6416261027236,574.5169160369193,NCD
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,294,All causes,3,Rate,1992,848.5191128239097,857.087683689597,839.6249828624962,All
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1992,146.41973970508886,198.17432584560663,123.1900620822814,CMNN
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,27,Age-standardized,687,Injuries,3,Rate,2006,38.48463269804581,42.50385800920392,35.17457924156749,Injuries
1,All Population,1,Deaths,13,Malaysia,3,Both,27,Age-standardized,687,Injuries,3,Rate,2001,55.06616932970866,61.13493629021449,48.535879177978366,Injuries
1,All Population,1,Deaths,69,Singapore,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2003,390.5206021577927,400.2772678186668,382.2578807899909,NCD
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,27,Age-standardized,687,Injuries,3,Rate,2002,42.30618513853219,45.99832397085997,38.20054967238307,Injuries
1,All Population,1,Deaths,13,Malaysia,3,Both,27,Age-standardized,687,Injuries,3,Rate,2000,57.18524100778261,63.51084561899866,50.20939658233086,Injuries
1,All Population,1,Deaths,13,Malaysia,3,Both,27,Age-standardized,294,All causes,3,Rate,2006,767.381574253151,784.7918573270725,749.9090461993271,All
1,All Population,1,Deaths,13,Malaysia,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2006,124.3524211845324,141.71020108493207,108.63238605303616,CMNN
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,27,Age-standardized,687,Injuries,3,Rate,2007,37.55279082974952,41.65755856944232,34.06398702828482,Injuries
1,All Population,1,Deaths,69,Singapore,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2010,303.1538821176075,312.1332847253278,295.57808780140084,NCD
1,All Population,1,Deaths,15,Myanmar,3,Both,27,Age-standardized,687,Injuries,3,Rate,1997,92.381210427675,109.24956094191074,76.99286018398239,Injuries
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,294,All causes,3,Rate,2009,918.8555220565112,928.2307203956844,909.707947323844,All
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2009,210.04803590678048,224.6919694014354,195.0261484755263,CMNN
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2001,617.9439987352462,636.0299662752486,596.7534786673596,NCD
1,All Population,1,Deaths,69,Singapore,3,Both,27,Age-standardized,294,All causes,3,Rate,2012,365.3395849587597,371.33897857070576,359.59118159168645,All
1,All Population,1,Deaths,69,Singapore,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2012,60.243563540781295,64.88984643919825,52.99954700311116,CMNN
1,All Population,1,Deaths,15,Myanmar,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2001,1051.8555608487009,1141.1462488787747,977.7010482261423,NCD
1,All Population,1,Deaths,20,Vietnam,3,Both,27,Age-standardized,294,All causes,3,Rate,1995,845.4984671999626,880.2914656889193,809.0432399838102,All
1,All Population,1,Deaths,20,Vietnam,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1995,175.5125586252681,206.12153963978167,152.10070529992956,CMNN
1,All Population,1,Deaths,11,Indonesia,3,Both,27,Age-standardized,294,All causes,3,Rate,2009,874.6068887931814,911.4562217606024,837.6543473041004,All
1,All Population,1,Deaths,11,Indonesia,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2009,213.65822168969373,238.06652824240544,192.03296272801185,CMNN
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2008,652.9359576454589,672.128233596869,635.219255374877,NCD
1,All Population,1,Deaths,12,Lao PDR,3,Both,27,Age-standardized,687,Injuries,3,Rate,1991,81.35997774991769,107.70840122330016,58.1075152092502,Injuries
1,All Population,1,Deaths,15,Myanmar,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2003,1036.333108908196,1113.1496252559505,966.6180339240094,NCD
1,All Population,1,Deaths,15,Myanmar,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2002,1043.9345882110076,1124.3489989429029,972.1926187418676,NCD
1,All Population,1,Deaths,20,Vietnam,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2002,530.3793681395681,556.8458132817451,502.80781775477874,NCD
1,All Population,1,Deaths,11,Indonesia,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2015,601.8614376178449,632.8453228064739,572.1906924545104,NCD
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,294,All causes,3,Rate,1991,837.5476748653066,846.2129567079284,829.9847326118359,All
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1991,151.43824147921316,207.52801103730636,125.15002486066253,CMNN
1,All Population,1,Deaths,11,Indonesia,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2014,604.7935070373355,635.2946724102696,574.3686613014683,NCD
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2003,605.613237090392,618.9972879164837,588.9969873496854,NCD
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,687,Injuries,3,Rate,2002,54.50088877481953,59.897157175850175,49.92063733818157,Injuries
1,All Population,1,Deaths,13,Malaysia,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2011,534.539358300635,564.5293656070739,505.59037266102047,NCD
