population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,344,Neglected tropical diseases and malaria,1,Number,2006,1183.428343367381,1850.051339385371,706.7497512916041
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2006,1.3733802362155614,2.147002781990349,0.8201900400764952
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,344,Neglected tropical diseases and malaria,3,Rate,2006,1.5239249484572968,2.3693311643218395,0.9209025341837064
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,1,Number,2004,8445.228344722898,11562.503310795664,5431.412885301054
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2004,10.01466628660038,13.711247034271876,6.44077167493286
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2004,9.380430696651713,12.758181452665664,6.143438407901955
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,2004,42987.0356279259,50480.854467310586,36773.450889456464
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2004,50.97562776178604,59.86207722476252,43.60732757388552
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2004,67.68114363198525,79.90877553081052,57.42215920466205
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,957,Enteric infections,1,Number,2004,4422.344653831974,6167.817829918509,3110.141036298272
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,957,Enteric infections,3,Rate,2004,5.24418098654876,7.314028083299192,3.68812106806458
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,2004,6.7142659059374825,9.46353400722628,4.530517725332308
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,961,Other infectious diseases,1,Number,2004,8437.429452261758,11408.563062790718,6415.780917932031
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2004,10.00541806947524,13.528698955177088,7.608071947655095
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2004,11.563428190366828,15.698299203012947,8.807719202072185
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,2004,12922.255413022374,15048.254846343538,11215.089299910382
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2004,15.323691716695752,17.8447810207543,13.299270561844166
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2004,17.191334519084588,19.79321890320169,15.000502175926568
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,2018,1722.0760322139788,2744.408268502143,1023.1194555342036
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2018,1.747554419651683,2.7850122231732057,1.0382566698008937
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,386,Nutritional deficiencies,3,Rate,2018,1.8803953279353571,3.005075797958261,1.1228537143185036
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,1,Number,2003,7550.382747507165,10570.517337216355,4609.16997696315
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2003,9.05120208217079,12.671660726580184,5.525352857951706
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2003,8.559381989993387,11.875639906318929,5.2642051811742245
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,2003,43130.078062756336,50850.64118956295,36266.1355042667
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2003,51.70321365426096,60.95842354040281,43.47489818272889
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2003,69.68536328314285,83.25129749109297,58.18272920278931
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,957,Enteric infections,1,Number,2003,4441.1160532745935,6161.927432399559,3082.0886147400643
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,957,Enteric infections,3,Rate,2003,5.323894193553662,7.386758032198324,3.694727515155508
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,2003,6.869561458302612,9.552560722157075,4.548703033416593
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,961,Other infectious diseases,1,Number,2003,9718.599552695105,12855.337251876068,7200.071608409191
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2003,11.650403886634814,15.410643300116757,8.631258217383534
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2003,13.346056454292292,17.731596297861543,9.921779460549832
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,2003,13756.99719702206,15981.715560057704,12041.852255905793
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2003,16.4915297459873,19.15846414562421,14.435458685565678
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2003,18.36520544915216,21.17383067994493,16.077353354416466
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2018,68531.34505993064,78692.08626298503,59561.89882512306
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2018,69.54527715607576,79.85634813329979,60.44312654469179
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2018,73.13407155282486,84.12542253441156,63.5611483799693
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,1,Number,2002,6700.518766664432,9763.49905128998,3696.942625437976
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2002,8.122341623477395,11.835273879033116,4.481418829179816
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2002,7.7586763956414595,11.12703587319272,4.4172102286416886
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,2002,43248.38680035779,51322.2090829752,36720.379004276816
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2002,52.425518753030126,62.21257331855422,44.512294227149376
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2002,71.68331623806704,86.00293092155061,60.19687565238608
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,957,Enteric infections,1,Number,2002,4497.05432025811,6204.5894498095295,3136.2059805516046
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,957,Enteric infections,3,Rate,2002,5.451310974635858,7.521178120640367,3.8016961466274464
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,2002,7.083761871038502,9.871335281464962,4.766527137173297
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,961,Other infectious diseases,1,Number,2002,11197.545875377802,15085.406294756916,8347.547729440954
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2002,13.57361961238928,18.2864682156495,10.118863439965368
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2002,15.347694532931454,20.562623180239875,11.431696557754602
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,2002,14766.211760541357,17065.429903570515,12849.368862421186
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2002,17.899541898221074,20.68664478904347,15.57595272561452
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2002,19.71369013292119,22.582962521156936,17.30143157329555
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,1,Number,2005,9729.117587260076,13106.425902457036,6969.237486930594
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2005,11.412973422844116,15.374805489974944,8.17543024867766
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2005,10.58992975833154,14.195314811159314,7.624314252473665
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,2005,42835.065531263404,49739.81011259199,36500.780059886376
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2005,50.24869522743362,58.34847053505459,42.81811058405353
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2005,65.75235608695684,76.92192449777687,55.71157635043849
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,957,Enteric infections,1,Number,2005,4344.107692022825,5773.136438132096,2979.599197370548
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,957,Enteric infections,3,Rate,2005,5.095959134048437,6.772315386662959,3.4952899011979754
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,2005,6.480185795667864,8.783219720444137,4.407838006390664
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,961,Other infectious diseases,1,Number,2005,8127.359066762,11284.212287802366,6158.7149487345
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2005,9.53399238881934,13.237214349948925,7.22462745447962
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2005,11.03672163504394,15.40382009493529,8.342072544305315
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,2005,12302.976230592363,14140.20939531422,10855.19743664405
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2005,14.432299690313116,16.587509871758115,12.7339482468969
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2005,16.195478392814568,18.45998713960636,14.357398130063846
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,2019,1715.5188913505835,2773.021709764148,970.7532394239552
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2019,1.7232476243502144,2.7855146904622963,0.9751266640675798
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,386,Nutritional deficiencies,3,Rate,2019,1.8260834693755952,2.9663981969717894,1.0395878109956036
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2019,67325.42393428108,78784.35019143608,58063.522008794
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2019,67.62873754294996,79.13928840298779,58.32510901951526
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2019,70.72478164765681,81.84761740945257,61.37253546635331
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,2020,1735.8642958396622,2834.723748930524,937.7274692330516
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2020,1.7269333285925947,2.82013918433244,0.9329028908749004
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,386,Nutritional deficiencies,3,Rate,2020,1.8064191908344005,2.9616716234857554,0.9793796150426642
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2020,68160.47804806479,79101.16837702671,58479.30409705099
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2020,67.80979453066617,78.69419535173142,58.17842991536882
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2020,70.31209139442265,80.95534333991401,61.14007779341358
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,344,Neglected tropical diseases and malaria,1,Number,2009,779.4399857139108,1144.5144217919153,530.7543002282185
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2009,0.8754643622709076,1.285514737181687,0.5961414393518026
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,344,Neglected tropical diseases and malaria,3,Rate,2009,0.9615728531663534,1.4138920283295622,0.6586301538069251
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,1,Number,2008,12848.463138144827,14983.932175678356,10922.16124221696
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2008,14.592728550187324,17.018101893053625,12.404918197248476
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2008,13.171820990634048,15.2746714481528,11.260690242956422
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,2008,42379.58287751059,49238.71082264576,36944.01269091971
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2008,48.13289670152519,55.923197464984,41.95941125073029
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2008,60.00482787919694,70.0596555647568,52.12683578691271
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,957,Enteric infections,1,Number,2008,3730.149800442847,5354.55453363813,2498.946718243075
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,957,Enteric infections,3,Rate,2008,4.23654276033962,6.081471377271537,2.838195566942181
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,2008,5.2148361356982855,7.48233118747321,3.4530075681537817
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,961,Other infectious diseases,1,Number,2008,7947.180188839582,11030.870977765831,6105.0376495504215
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2008,9.026063427840246,12.52838601161436,6.933837631060558
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2008,10.328768350820752,14.481067258237507,7.92500271201799
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,2008,10921.109549532208,12672.521740665785,9586.171787167032
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2008,12.403723730198074,14.392901922944274,10.887559175096095
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2008,13.831034621919502,15.94382321314892,12.189243075235517
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,1,Number,2006,10388.610863137324,12977.277091516908,7959.842342935308
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2006,12.05608512009242,15.060257747983846,9.237475355772723
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2006,11.08239459468498,13.879364761446949,8.595170506557924
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,2006,42680.11683697064,49069.5831476139,36748.77407830711
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2006,49.53069551847796,56.945734037864206,42.64731388863643
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2006,63.78032163750722,73.81847648513593,54.44608460048236
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,957,Enteric infections,1,Number,2006,4192.822621113516,5827.953730343085,2899.8378391091246
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,957,Enteric infections,3,Rate,2006,4.865811904935272,6.763397645232168,3.3652903437569344
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,2006,6.137495267967941,8.692909186295763,4.188636728160963
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,961,Other infectious diseases,1,Number,2006,8039.480343439652,11422.154254491725,6110.112710794717
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2006,9.32989603891537,13.255522394780598,7.090845918205216
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2006,10.777940588157334,15.40462151538623,8.254951117106701
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,2006,11824.010927331736,13661.054877753835,10394.278973231772
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2006,13.721881017474566,15.85378859659349,12.062663017625482
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2006,15.339614585970285,17.656145733492185,13.535816809246386
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,1,Number,2007,11680.424373924592,13655.396434683227,9825.265610865335
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2007,13.41168348070186,15.679383635608511,11.281555213089842
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2007,12.204760434840106,14.317437303105264,10.218849288809883
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,2007,42525.788788751735,49085.01745113884,36542.339841265086
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2007,48.82891243875966,56.36034245202767,41.95860354948882
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2007,61.86970849595208,71.93203632060158,53.0697853844087
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,957,Enteric infections,1,Number,2007,3952.643591030596,5587.1335891133085,2705.348187337076
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,957,Enteric infections,3,Rate,2007,4.538499891602426,6.415252122933627,3.106331793445299
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,2007,5.660647985774688,8.132281327384804,3.831043745871148
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,961,Other infectious diseases,1,Number,2007,7987.141162693503,11234.03379449749,5850.011366126281
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2007,9.17098606698463,12.899129401467505,6.717093342613894
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2007,10.55263149101829,14.837833176375913,7.754361181701202
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,2007,11519.725465586334,13385.291437929567,10124.698067285784
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2007,13.227165964442914,15.369243985965037,11.62536920484216
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2007,14.72702712005891,16.79301427203822,13.000693815848146
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,1,Number,2011,12877.30333380066,16309.111353457874,9545.62954792043
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2011,14.146185554345028,17.916151344118173,10.486220858328291
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2011,12.615589530920202,15.965834580231492,9.360471826510588
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,2011,41688.77319320053,49053.38656178911,35868.64311504237
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2011,45.796631937376446,53.88692728474209,39.40300759679408
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2011,54.40673147707501,64.6271532818104,46.99194543901976
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,957,Enteric infections,1,Number,2011,3253.1200182140283,4625.429854254966,2173.613724374149
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,957,Enteric infections,3,Rate,2011,3.573670528317634,5.081202740262379,2.387793645254799
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,2011,4.210160801322994,5.953539568101775,2.730268426118167
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,961,Other infectious diseases,1,Number,2011,6841.9327487467135,10093.970478911811,4774.632416424806
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2011,7.516111697087331,11.08859329266288,5.245107175447824
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2011,8.364818167969368,12.275863073798174,5.83110867078056
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,2011,10427.573724392789,12354.558419581386,8940.256719364377
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2011,11.455068577881834,13.57193127435723,9.821196812506962
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2011,12.429008997502027,14.701419548037917,10.70327117443632
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,2021,1620.9063730924313,2766.842576477464,845.9960013351188
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2021,1.5984412670228607,2.728495258587791,0.8342708392776906
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,386,Nutritional deficiencies,3,Rate,2021,1.6475884549210564,2.8286662314995947,0.8613026982687174
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,1,Number,2010,12977.53874458311,16021.270555576528,9669.23721974518
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2010,14.417399630468742,17.798834180635602,10.742041296317238
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2010,12.90498580433288,15.943716156002065,9.588351653686802
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,2010,41981.35678945097,49193.44562652151,36783.05106662941
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2010,46.63919790764996,54.65146964738104,40.86413897834765
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2010,56.40510049156933,66.22418261122814,48.971079491204726
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,957,Enteric infections,1,Number,2010,3351.2427473743114,4733.833614746871,2214.7913880323576
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,957,Enteric infections,3,Rate,2010,3.7230638951298,5.259053534819131,2.460522998069372
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,2010,4.458355477997431,6.344745238259085,2.910196392338983
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,961,Other infectious diseases,1,Number,2010,7482.710873163658,10821.201586654,5359.104504775024
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2010,8.31291935249928,12.021816372674976,5.953698372816441
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2010,9.36763746408004,13.51823573393243,6.744747119896518
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,2010,10602.94748198594,12256.001552921862,9080.904622707983
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2010,11.77934692527664,13.61580772269898,10.08843306334954
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2010,12.916287711791025,14.947632250874548,11.21816794441121
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,1,Number,2009,13048.785072208737,15403.49286116739,10889.491096127527
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2009,14.656351368974262,17.301151213194316,12.23103966008896
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2009,13.174819151099744,15.557922250189636,11.012373392208527
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,2009,42225.217500883606,48875.63708417952,36879.64093946442
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2009,47.427221837102266,54.89695067580351,41.42308827827955
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2009,58.16736193954887,67.70298319017981,50.49129853064792
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,957,Enteric infections,1,Number,2009,3529.374030283715,5076.645421713679,2372.743115157104
