population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
1,All Population,44,Population,20,Vietnam,2,Female,18,65-69 years,1,Number,2013,998033.4626399404,1089521.2696516567,907178.6952127845
1,All Population,44,Population,20,Vietnam,3,Both,18,65-69 years,1,Number,2013,1741288.0377992345,1900908.561476465,1582771.990371862
1,All Population,44,Population,20,Vietnam,1,Male,18,65-69 years,1,Number,2014,797838.2711102305,872259.7255563583,722090.0818985833
1,All Population,44,Population,20,Vietnam,2,Female,18,65-69 years,1,Number,2014,1046350.797555874,1143953.2202957768,947008.3856097446
1,All Population,44,Population,20,Vietnam,3,Both,18,65-69 years,1,Number,2014,1844189.0686661045,2016212.9458521355,1669098.467508328
1,All Population,44,Population,20,Vietnam,1,Male,18,65-69 years,1,Number,2015,796671.154879199,871730.5740228082,721830.6163094294
1,All Population,44,Population,20,Vietnam,2,Female,18,65-69 years,1,Number,2015,1037194.3913567276,1134915.0231098002,939758.7224797084
1,All Population,44,Population,20,Vietnam,3,Both,18,65-69 years,1,Number,2015,1833865.5462359264,2006645.5971326083,1661589.3387891378
1,All Population,44,Population,20,Vietnam,1,Male,18,65-69 years,1,Number,2016,902573.5927026216,983237.1576934154,824291.9845198109
1,All Population,44,Population,20,Vietnam,2,Female,18,65-69 years,1,Number,2016,1166805.5489903784,1271083.688738274,1065606.6932404644
1,All Population,44,Population,20,Vietnam,3,Both,18,65-69 years,1,Number,2016,2069379.141693,2254320.8464316893,1889898.6777602755
1,All Population,44,Population,20,Vietnam,1,Male,18,65-69 years,1,Number,2017,1003717.5476061,1088973.9380524994,922045.3089004668
1,All Population,44,Population,20,Vietnam,2,Female,18,65-69 years,1,Number,2017,1291158.402508553,1400830.1972828517,1186097.17536555
1,All Population,44,Population,20,Vietnam,3,Both,18,65-69 years,1,Number,2017,2294875.950114653,2489804.135335352,2108142.4842660166
1,All Population,44,Population,20,Vietnam,1,Male,18,65-69 years,1,Number,2018,1098978.3679206364,1180855.203171976,1018190.8378749496
1,All Population,44,Population,20,Vietnam,2,Female,18,65-69 years,1,Number,2018,1412887.418904297,1518151.3201812615,1309023.9688694489
1,All Population,44,Population,20,Vietnam,3,Both,18,65-69 years,1,Number,2018,2511865.7868249337,2699006.5233532377,2327214.8067443985
1,All Population,44,Population,20,Vietnam,1,Male,18,65-69 years,1,Number,2019,1186907.913881671,1268592.50376728,1100875.7812572252
1,All Population,44,Population,20,Vietnam,2,Female,18,65-69 years,1,Number,2019,1538274.213214399,1644140.3017023334,1426773.557117822
1,All Population,44,Population,20,Vietnam,3,Both,18,65-69 years,1,Number,2019,2725182.12709607,2912732.805469614,2527649.338375047
1,All Population,44,Population,20,Vietnam,1,Male,18,65-69 years,1,Number,2020,1341416.74993705,1439849.4912052497,1231990.015916642
1,All Population,44,Population,20,Vietnam,2,Female,18,65-69 years,1,Number,2020,1738042.1116880053,1865579.0978640388,1596260.4678544414
1,All Population,44,Population,20,Vietnam,3,Both,18,65-69 years,1,Number,2020,3079458.861625056,3305428.5890692887,2828250.4837710843
1,All Population,44,Population,20,Vietnam,1,Male,18,65-69 years,1,Number,2021,1408798.0869435673,1515658.785855172,1296314.3434777914
1,All Population,44,Population,20,Vietnam,2,Female,18,65-69 years,1,Number,2021,1818288.966008793,1956210.525905646,1673109.9290022096
1,All Population,44,Population,20,Vietnam,3,Both,18,65-69 years,1,Number,2021,3227087.0529523604,3471869.3117608177,2969424.2724800007
1,All Population,44,Population,20,Vietnam,1,Male,18,65-69 years,1,Number,2022,1489265.8151797005,1615384.6695682432,1370296.0198854895
1,All Population,44,Population,20,Vietnam,2,Female,18,65-69 years,1,Number,2022,1914017.8327937375,2076106.9198396655,1761116.7808552943
1,All Population,44,Population,20,Vietnam,3,Both,18,65-69 years,1,Number,2022,3403283.6479734383,3691491.5894079087,3131412.800740784
1,All Population,44,Population,20,Vietnam,1,Male,18,65-69 years,1,Number,2023,1583174.55528485,1729721.4216225315,1437726.455299225
1,All Population,44,Population,20,Vietnam,2,Female,18,65-69 years,1,Number,2023,2021191.186841665,2208283.149450735,1835501.986082045
1,All Population,44,Population,20,Vietnam,3,Both,18,65-69 years,1,Number,2023,3604365.742126515,3938004.571073267,3273228.4413812705
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,1990,350699.77425142925,378629.3487950619,322389.5198778549
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,1990,516428.9077771904,557557.0770411632,474740.16196534486
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,1990,867128.6820286197,936186.425836225,797129.6818431998
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,1991,364905.716089563,395433.8197382076,335987.9222950685
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,1991,538784.6282277162,583859.485237616,496087.399623853
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,1991,903690.3443172792,979293.3049758236,832075.3219189215
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,1992,381658.46302380686,413524.6719708133,349355.5160295056
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,1992,564169.3858171002,611274.169993812,516419.013346726
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,1992,945827.848840907,1024798.8419646252,865774.5293762317
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,1993,400449.4992725559,436919.1033281017,363887.2052423063
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,1993,591530.6149554071,645402.2950382787,537522.0163401456
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,1993,991980.114227963,1082321.3983663805,901409.2215824518
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,1994,420747.32944929576,464924.91833251616,378141.9629798817
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,1994,619749.0185646634,684821.3682543564,556992.5084055437
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,1994,1040496.3480139592,1149746.2865868723,935134.4713854257
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,1995,439326.11648395134,479272.1992738344,396423.46004871314
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,1995,641841.5273092862,700201.4877711821,579162.1064899579
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,1995,1081167.6437932376,1179473.6870450163,975585.5665386708
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,1996,457914.3099121884,496865.6898209228,419456.5094667695
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,1996,662783.6819267479,719161.7824429541,607119.9867194354
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,1996,1120697.9918389362,1216027.4722638768,1026576.496186205
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,1997,476509.2115516367,516036.43308438937,436866.79698356095
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,1997,682894.8423600694,739542.0908563676,626082.5084303926
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,1997,1159404.0539117062,1255578.5239407567,1062949.3054139533
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,1998,495269.0381755626,531365.0524079838,460154.4236249761
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,1998,702769.1175136354,753988.0755194176,652942.7306866853
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,1998,1198038.155689198,1285353.127927401,1113097.1543116614
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,1999,514709.12085933937,550856.7500047892,479998.02573420055
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,1999,723206.8683329314,773997.1353254707,674435.0448223114
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,1999,1237915.989192271,1324853.8853302598,1154433.070556512
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,2000,539237.5985154877,580886.6815445358,500912.18082721496
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,2000,747311.3698640537,805031.4423844154,694197.4540835455
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,2000,1286548.9683795415,1385918.123928951,1195109.6349107604
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,2001,564796.0772086945,608508.8538009826,519433.0949988617
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,2001,772735.6423732016,832542.0430601467,710671.483976211
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,2001,1337531.719581896,1441050.8968611292,1230104.5789750728
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,2002,589102.5932829604,637646.6833826723,538826.5024436864
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,2002,798350.6399661981,864137.4924424469,730216.5835994595
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,2002,1387453.2332491584,1501784.1758251193,1269043.0860431462
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,2003,609715.273959257,668722.7579725469,554986.9435132552
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,2003,822775.2932869892,902402.4603249696,748922.5950571835
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,2003,1432490.5672462462,1571125.2182975167,1303909.5385704387
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,2004,624021.7804910897,687348.3000920706,561138.7289181997
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,2004,844204.0560744875,929874.9515072666,759133.1036561319
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,2004,1468225.8365655772,1617223.2515993372,1320271.8325743314
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,2005,625539.2943976783,686633.4149309578,568951.1014605875
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,2005,856223.2435562357,939847.4163519492,778766.6768185125
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,2005,1481762.537953914,1626480.8312829072,1347717.7782790998
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,2006,620423.1602493128,679625.9812721043,562075.3880042239
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,2006,863410.507508361,945799.9813711266,782210.9603704523
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,2006,1483833.667757674,1625425.9626432308,1344286.3483746764
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,2007,610690.4451255995,655818.7026038303,563479.1841562726
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,2007,866082.3029908423,930083.2800466914,799127.2065851553
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,2007,1476772.7481164418,1585901.9826505217,1362606.390741428
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,2008,598391.7097087004,640834.3490382361,553338.0605204455
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,2008,864372.1304273354,925680.189985996,799292.4876105334
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,2008,1462763.8401360358,1566514.5390242322,1352630.548130979
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,2009,585922.9908288779,625622.3992643672,547678.778244314
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,2009,858860.6488480011,917053.039693685,802801.3206612148
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,2009,1444783.6396768792,1542675.4389580523,1350480.0989055284
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,2010,578485.1545244119,619730.2733919937,536703.8092073695
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,2010,855258.5541580478,916237.198904369,793487.1280338813
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,2010,1433743.7086824595,1535967.4722963627,1330190.937241251
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,2011,573151.2128749179,620146.2545878066,528104.32129795
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,2011,849667.8988581715,919335.6888793304,782888.1436094511
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,2011,1422819.1117330894,1539481.9434671374,1310992.4649074012
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,2012,570740.6902103446,622712.6175184146,520939.0389622755
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,2012,843842.3866343251,920683.0884274014,770210.4466511904
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,2012,1414583.07684467,1543395.705945816,1291149.485613466
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,2013,572296.9275188205,624758.2855976822,520198.5699031733
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,2013,840151.6375896658,917166.721509864,763669.4508753599
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,2013,1412448.5651084865,1541925.0071075466,1283868.0207785335
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,2014,578527.3529280842,632491.7321773566,523600.9336517452
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,2014,840604.2516319362,919014.8685267532,760795.7839131275
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,2014,1419131.6045600204,1551506.60070411,1284396.7175648727
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,2015,584496.8317346231,639565.968369717,529588.2820633646
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,2015,844234.7970566629,923775.4872144538,764926.0552952751
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,2015,1428731.628791286,1563341.455584171,1294514.33735864
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,2016,596242.6349270676,649529.2111371115,544529.5860337507
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,2016,857887.8586770883,934557.8317437744,783481.9135433965
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,2016,1454130.493604156,1584087.042880886,1328011.499577147
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,2017,616497.65867785,668863.3518182042,566333.4027463985
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,2017,882816.1621132552,957803.1139594502,810981.6380509137
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,2017,1499313.8207911053,1626666.4657776542,1377315.040797312
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,2018,648829.0406852899,697168.5440105371,601132.6554342725
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,2018,919670.4287341794,988188.3417131864,852064.091282724
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,2018,1568499.4694194694,1685356.885723723,1453196.746716997
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,2019,697946.6134619269,745980.2327645707,647356.4750764099
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,2019,966066.6283684812,1032552.625653962,896042.0111898528
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,2019,1664013.241830408,1778532.858418533,1543398.4862662626
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,2020,696341.3311137279,747438.640047054,639536.9430435963
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,2020,957345.102048393,1027594.7860028612,879249.2024314351
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,2020,1653686.4331621209,1775033.4260499151,1518786.1454750316
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,2021,789764.6322886699,849670.1654975709,726706.8505383884
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,2021,1079255.3114178595,1161119.4039028138,993083.5038971804
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,2021,1869019.94370653,2010789.5694003848,1719790.3544355684
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,2022,877245.9010351459,951535.6933125892,807167.2326033163
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,2022,1194627.7022650214,1295795.0531131984,1099195.0321918728
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,2022,2071873.6033001672,2247330.7464257875,1906362.2647951888
1,All Population,44,Population,20,Vietnam,1,Male,19,70-74 years,1,Number,2023,960319.4947699284,1049211.6590431202,872093.8184367775
1,All Population,44,Population,20,Vietnam,2,Female,19,70-74 years,1,Number,2023,1307579.033509283,1428615.3457781868,1187450.2167783026
1,All Population,44,Population,20,Vietnam,3,Both,19,70-74 years,1,Number,2023,2267898.5282792114,2477827.004821307,2059544.03521508
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,1990,219979.7281079678,237498.81612960625,202221.85508663688
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,1990,366919.92304497526,396141.263047554,337300.2964617875
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,1990,586899.651152943,633640.0791771602,539522.1515484244
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,1991,223750.37209887107,242469.3842975745,206018.7585984444
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,1991,374163.1663329923,405465.750588798,344511.7445754419
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,1991,597913.5384318634,647935.1348863727,550530.5031738864
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,1992,227860.814364872,246885.83548940843,208575.048368252
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,1992,382432.861830899,414363.7284668757,350064.3709903543
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,1992,610293.676195771,661249.5639562843,558639.4193586063
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,1993,232790.74524522835,253991.3868300254,211536.22079048827
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,1993,392267.8380700904,427992.324588687,356452.5553435978
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,1993,625058.5833153188,681983.7114187123,567988.7761340861
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,1994,239113.28954502524,264219.68443494826,214900.39830194344
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,1994,404381.8526753048,446841.1007534973,363433.6735166581
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,1994,643495.1422203301,711060.7851884456,578334.0718186015
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,1995,249781.8978781783,272493.5191492081,225389.29624052744
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,1995,422450.2913842442,460861.9261154148,381195.65381050325
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,1995,672232.1892624225,733355.4452646228,606584.9500510306
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,1996,262921.23369689827,285285.99635689234,240839.8701764666
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,1996,444024.78129976254,481794.6818486587,406733.48888454697
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,1996,706946.0149966609,767080.678205551,647573.3590610137
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,1997,278082.4113011341,301149.80393362854,254947.7940353037
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,1997,468296.0773453074,507142.005909568,429336.9412180625
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,1997,746378.4886464415,808291.8098431965,684284.7352533663
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,1998,294809.73267608543,316295.9462010263,273907.69897170394
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,1998,494354.3292387448,530383.6779939063,459304.5676251814
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,1998,789164.0619148302,846679.6241949326,733212.2665968855
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,1999,312772.2440546166,334738.0002980661,291679.42351598496
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,1999,521212.4915266952,557816.8474359656,486062.82030348416
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,1999,833984.7355813117,892554.8477340316,777742.2438194691
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,2000,329633.1139774716,355092.9798528609,306204.98728183325
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,2000,542825.9257632273,584752.1603482646,504245.473669063
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,2000,872459.0397406989,939845.1402011256,810450.4609508963
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,2001,346379.8970426009,373188.2047955746,318559.5460496508
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,2001,563143.8251995014,606728.7246236106,517913.5476622463
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,2001,909523.7222421024,979916.9294191852,836473.0937118971
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,2002,362835.9009321768,392734.8334221947,331870.2068017932
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,2002,582391.600270502,630382.6813473885,532688.2492191073
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,2002,945227.5012026788,1023117.5147695836,864558.4560209005
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,2003,379111.30696765456,415801.2265753534,345082.0973190082
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,2003,601104.024779188,659278.122833442,547148.6441194355
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,2003,980215.3317468426,1075079.3494087954,892230.7414384437
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,2004,395629.2321988592,435778.1871084865,355761.43560925114
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,2004,619971.784337859,682887.3052064244,557496.8533225127
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,2004,1015601.016536718,1118665.4923149112,913258.288931764
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,2005,415950.3009980744,456574.6359561192,378322.1678081614
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,2005,641714.1181624149,704387.9741999827,583662.7013221738
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,2005,1057664.4191604892,1160962.610156102,961984.8691303352
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,2006,436981.9280322675,478680.18259950966,395885.9089832675
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,2006,664514.5289754185,727924.6935962354,602020.1785475112
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,2006,1101496.457007686,1206604.876195745,997906.0875307788
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,2007,456947.8935473049,490715.02116283,421622.162771856
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,2007,687472.8133688057,738275.0657679086,634325.6605676891
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,2007,1144420.7069161106,1228990.0869307388,1055947.8233395452
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,2008,473775.6193727772,507379.50694327016,438104.46918327967
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,2008,709309.4805901028,759619.2792876171,655904.6957544864
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,2008,1183085.09996288,1266998.7862308868,1094009.1649377665
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,2009,485252.093017291,518130.511062668,453578.8450087009
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,2009,728363.0967501068,777713.5822572802,680821.5707358156
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,2009,1213615.1897673977,1295844.093319948,1134400.4157445163
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,2010,486531.24827662425,521220.1923420256,451391.3143772151
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,2010,739035.5704947304,791727.6918292635,685658.4006038224
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,2010,1225566.8187713546,1312947.884171289,1137049.7149810374
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,2011,482892.24397517217,522486.5790104471,444939.2673974963
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,2011,745602.566804897,806737.609252901,687001.8394019193
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,2011,1228494.810780069,1329224.1882633483,1131941.1067994158
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,2012,476020.7501037192,519367.4331874253,434484.1647679642
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,2012,748432.5346505031,816585.1685051438,683125.8608620337
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,2012,1224453.2847542225,1335952.6016925692,1117610.0256299982
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,2013,467447.9129191318,510297.9635898314,424894.35835169454
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,2013,747593.2872699916,816123.7253257412,679537.0378679389
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,2013,1215041.2001891234,1326421.6889155728,1104431.3962196333
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,2014,458991.0954237983,501805.2673382727,415413.661748873
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,2014,743607.0847255118,812969.915245924,673007.7011254649
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,2014,1202598.1801493105,1314775.1825841968,1088421.3628743382
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,2015,454457.4423575119,497274.74713870167,411764.9970056609
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,2015,741252.2612850338,811090.316585753,671617.8605528477
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,2015,1195709.7036425455,1308365.063724455,1083382.8575585086
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,2016,451519.4973576962,491872.0764871888,412358.510746934
1,All Population,44,Population,20,Vietnam,2,Female,20,75-79 years,1,Number,2016,737082.8391060067,802956.3922173877,673154.5007680813
1,All Population,44,Population,20,Vietnam,3,Both,20,75-79 years,1,Number,2016,1188602.3364637028,1294828.468704576,1085513.0115150155
1,All Population,44,Population,20,Vietnam,1,Male,20,75-79 years,1,Number,2017,450898.0195537803,489197.5767332584,414208.5636677848
