population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,3,YLDs (Years Lived with Disability),19,Timor-Leste,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,11562.30231355116,15010.409517900487,8794.46971191013
1,All Population,3,YLDs (Years Lived with Disability),11,Indonesia,1,Male,22,All ages,294,All causes,1,Number,1991,8086164.545081267,10509817.848901978,6094110.482842035
1,All Population,3,YLDs (Years Lived with Disability),11,Indonesia,2,Female,22,All ages,294,All causes,1,Number,1991,9562264.510314228,12398020.70461081,7225504.858433805
1,All Population,3,YLDs (Years Lived with Disability),11,Indonesia,3,Both,22,All ages,294,All causes,1,Number,1991,17648429.055395484,22896062.513877265,13319615.34127584
1,All Population,3,YLDs (Years Lived with Disability),11,Indonesia,1,Male,22,All ages,294,All causes,3,Rate,1991,8596.28602356777,11172.83723093606,6478.561804879309
1,All Population,3,YLDs (Years Lived with Disability),11,Indonesia,2,Female,22,All ages,294,All causes,3,Rate,1991,10125.36724811267,13128.1154844109,7651.00046811615
1,All Population,3,YLDs (Years Lived with Disability),11,Indonesia,3,Both,22,All ages,294,All causes,3,Rate,1991,9362.339055977587,12146.16324370485,7065.94080010202
1,All Population,3,YLDs (Years Lived with Disability),11,Indonesia,1,Male,27,Age-standardized,294,All causes,3,Rate,1991,10331.58855615425,13351.360557057602,7828.72167461356
1,All Population,3,YLDs (Years Lived with Disability),11,Indonesia,2,Female,27,Age-standardized,294,All causes,3,Rate,1991,11818.99682340479,15215.08634570786,8969.71111593747
1,All Population,3,YLDs (Years Lived with Disability),11,Indonesia,3,Both,27,Age-standardized,294,All causes,3,Rate,1991,11089.00528531818,14277.07661706382,8410.95417561517
1,All Population,3,YLDs (Years Lived with Disability),15,Myanmar,1,Male,22,All ages,294,All causes,1,Number,1991,2003089.21667318,2632917.269108389,1518645.3281177194
1,All Population,3,YLDs (Years Lived with Disability),15,Myanmar,2,Female,22,All ages,294,All causes,1,Number,1991,2213237.788107024,2898950.5740892086,1672935.634219165
1,All Population,3,YLDs (Years Lived with Disability),15,Myanmar,3,Both,22,All ages,294,All causes,1,Number,1991,4216327.004780208,5553907.621090786,3183629.064785287
1,All Population,3,YLDs (Years Lived with Disability),15,Myanmar,1,Male,22,All ages,294,All causes,3,Rate,1991,9922.336698705809,13042.200729990189,7522.63561007383
1,All Population,3,YLDs (Years Lived with Disability),15,Myanmar,2,Female,22,All ages,294,All causes,3,Rate,1991,10625.010692349178,13916.887291461791,8031.2016615229795
1,All Population,3,YLDs (Years Lived with Disability),15,Myanmar,3,Both,22,All ages,294,All causes,3,Rate,1991,10279.17933415478,13540.129211466889,7761.517086614431
1,All Population,3,YLDs (Years Lived with Disability),15,Myanmar,1,Male,27,Age-standardized,294,All causes,3,Rate,1991,11614.800273641267,15176.59863864126,8869.06084952105
1,All Population,3,YLDs (Years Lived with Disability),15,Myanmar,2,Female,27,Age-standardized,294,All causes,3,Rate,1991,12167.519743569,15823.057565100858,9235.51004692758
1,All Population,3,YLDs (Years Lived with Disability),15,Myanmar,3,Both,27,Age-standardized,294,All causes,3,Rate,1991,11903.88535827484,15453.77439597237,9046.69829772711
1,All Population,3,YLDs (Years Lived with Disability),13,Malaysia,1,Male,22,All ages,294,All causes,1,Number,1992,745666.2578623227,957645.1620811684,558115.8111291913
1,All Population,3,YLDs (Years Lived with Disability),13,Malaysia,2,Female,22,All ages,294,All causes,1,Number,1992,824126.802806166,1050715.6903510487,626533.7883942241
1,All Population,3,YLDs (Years Lived with Disability),13,Malaysia,3,Both,22,All ages,294,All causes,1,Number,1992,1569793.060668489,2009277.075615789,1188464.9525819854
1,All Population,3,YLDs (Years Lived with Disability),13,Malaysia,1,Male,22,All ages,294,All causes,3,Rate,1992,7843.690857093071,10073.50476564323,5870.84079344435
1,All Population,3,YLDs (Years Lived with Disability),13,Malaysia,2,Female,22,All ages,294,All causes,3,Rate,1992,8866.51883475582,11304.316795363591,6740.678274863581
1,All Population,3,YLDs (Years Lived with Disability),13,Malaysia,3,Both,22,All ages,294,All causes,3,Rate,1992,8349.34491159782,10686.852775447229,6321.15407633865
1,All Population,3,YLDs (Years Lived with Disability),13,Malaysia,1,Male,27,Age-standardized,294,All causes,3,Rate,1992,9603.29162540198,12183.37670882893,7219.50429629393
1,All Population,3,YLDs (Years Lived with Disability),13,Malaysia,2,Female,27,Age-standardized,294,All causes,3,Rate,1992,10627.11201138011,13525.190877815929,8137.24603386419
1,All Population,3,YLDs (Years Lived with Disability),13,Malaysia,3,Both,27,Age-standardized,294,All causes,3,Rate,1992,10116.47040777588,12830.28571800118,7675.73924056869
1,All Population,3,YLDs (Years Lived with Disability),11,Indonesia,1,Male,22,All ages,294,All causes,1,Number,1992,8181930.822152568,10626552.62033949,6157119.617784224
1,All Population,3,YLDs (Years Lived with Disability),11,Indonesia,2,Female,22,All ages,294,All causes,1,Number,1992,9708206.435906235,12573795.244055906,7354788.829333181
1,All Population,3,YLDs (Years Lived with Disability),11,Indonesia,3,Both,22,All ages,294,All causes,1,Number,1992,17890137.2580588,23148817.70224988,13491022.04331882
1,All Population,3,YLDs (Years Lived with Disability),11,Indonesia,1,Male,22,All ages,294,All causes,3,Rate,1992,8572.68501375813,11134.05751972978,6451.172494930541
1,All Population,3,YLDs (Years Lived with Disability),11,Indonesia,2,Female,22,All ages,294,All causes,3,Rate,1992,10132.90627040299,13123.85449489714,7676.53493343576
1,All Population,3,YLDs (Years Lived with Disability),11,Indonesia,3,Both,22,All ages,294,All causes,3,Rate,1992,9354.29197061272,12103.920525472253,7054.10793415399
1,All Population,3,YLDs (Years Lived with Disability),11,Indonesia,1,Male,27,Age-standardized,294,All causes,3,Rate,1992,10264.7385191166,13218.433651778869,7760.591508144379
