location_name,year,CMNN,Injuries,NCD,cmnn_share_pct,ncd_share_pct,injuries_share_pct,cmnn_ncd_ratio
Malaysia,2023,4327.82805967714,2083.3405543595577,19276.730578740044,16.847730626777356,75.04206721646014,8.110202156762506,0.22451048127685216
Myanmar,1990,39045.75059581133,5786.824950345603,36287.36655833263,48.13335609327359,44.73297886676415,7.133665039962267,1.076014996377446
Myanmar,1991,37825.08969131079,5929.538847132628,36459.40641520243,47.15520134745644,45.45265231486188,7.392146337681671,1.0374576387930143
Myanmar,1992,36523.689859608894,5961.603206692865,36365.31103540034,46.32011419024814,46.11925482333159,7.560630986420275,1.0043552170928602
Myanmar,1993,35156.32904111429,5742.589238536639,36262.18000613848,45.56224551250194,46.9954171360166,7.442337351481478,0.9695040131388407
Myanmar,1994,33807.6369994708,5793.257163803191,36064.74010401848,44.68030609516033,47.663302440072144,7.656391464767524,0.9374152399812752
Myanmar,1995,32497.1454206624,5832.415735432752,35942.95091914502,43.753933336389466,48.39334218658686,7.852724477023678,0.9041312577190981
Myanmar,1996,31292.02809324001,5635.292372551284,35689.98638151582,43.091694599798316,49.148044634265204,7.760260765936487,0.8767733268020087
Myanmar,1997,30218.201783669567,5603.765277554362,35528.231417658404,42.35195196074094,49.79415919659111,7.853888842667928,0.8505405582516663
Myanmar,1998,29142.68403265281,5547.174335348371,35529.139513138194,41.50256328349062,50.59761686328653,7.899819853222835,0.8202473921969385
Myanmar,1999,28126.58281314574,5410.025003234251,35270.59073658586,40.87738405959762,51.26003016884281,7.862585771559594,0.7974514241398938
Myanmar,2000,27047.0807002332,5369.117778453281,35107.92688732892,40.05543285992103,51.99316051415097,7.951406625928003,0.770398115133223
Myanmar,2001,26106.536481379306,5222.492449306997,34836.45746435723,39.45642646002668,52.65049705274567,7.89307648722766,0.7494027344224107
Myanmar,2002,25160.183288458447,5102.306549194489,34547.767979712604,38.82129794848142,53.30601843471718,7.872683616801406,0.7282723243722488
Myanmar,2003,24086.438276903125,4933.045158432233,34290.00674903383,38.04554136632417,54.16250652023079,7.791952113445036,0.702433173991189
Myanmar,2004,22938.839089078625,4866.904745818277,34154.65040742464,37.02177716843906,55.12335876019263,7.854864071368314,0.6716168608211581
